age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y;ID
49;admin.;married;secondary;no;1697;yes;no;cellular;19;nov;236;1;-1;0;nonexistent;no;12591
35;management;married;tertiary;no;16;no;no;cellular;19;nov;185;1;-1;0;nonexistent;no;12592
30;management;single;tertiary;no;2592;no;no;cellular;19;nov;50;1;-1;0;nonexistent;no;12593
35;blue-collar;married;secondary;no;86;no;no;cellular;19;nov;127;1;111;2;failure;no;12594
40;blue-collar;married;secondary;no;4853;no;no;cellular;19;nov;259;1;111;2;failure;no;12595
38;entrepreneur;married;secondary;no;0;yes;yes;cellular;19;nov;418;2;-1;0;nonexistent;no;12596
38;technician;single;secondary;no;884;yes;yes;cellular;19;nov;295;1;111;2;failure;no;12597
35;management;married;tertiary;no;244;yes;no;cellular;19;nov;138;1;-1;0;nonexistent;no;12598
55;management;married;tertiary;no;540;no;no;cellular;19;nov;124;2;-1;0;nonexistent;no;12599
42;services;single;secondary;no;2628;yes;no;cellular;19;nov;146;1;-1;0;nonexistent;no;12600
39;management;married;tertiary;no;622;no;no;cellular;19;nov;145;1;-1;0;nonexistent;no;12601
31;technician;married;secondary;no;2420;yes;no;cellular;19;nov;166;1;-1;0;nonexistent;no;12602
51;services;single;secondary;no;5610;yes;no;cellular;19;nov;69;2;-1;0;nonexistent;no;12603
51;entrepreneur;married;tertiary;no;3;no;no;cellular;19;nov;276;2;-1;0;nonexistent;no;12604
36;management;married;primary;no;3953;yes;no;cellular;19;nov;277;1;-1;0;nonexistent;no;12605
59;retired;married;primary;no;741;no;no;cellular;19;nov;194;2;152;2;failure;no;12606
30;management;married;tertiary;no;5204;yes;no;cellular;19;nov;117;1;-1;0;nonexistent;no;12607
32;services;married;secondary;no;264;yes;yes;cellular;19;nov;1502;1;-1;0;nonexistent;yes;12608
48;housemaid;divorced;secondary;no;57;no;no;cellular;19;nov;134;1;-1;0;nonexistent;no;12609
34;technician;single;secondary;no;4943;yes;yes;cellular;19;nov;117;2;-1;0;nonexistent;no;12610
57;technician;married;secondary;no;6164;no;no;cellular;19;nov;161;2;-1;0;nonexistent;no;12611
55;management;married;tertiary;no;12675;no;no;cellular;19;nov;195;2;-1;0;nonexistent;no;12612
47;blue-collar;married;secondary;no;310;no;no;cellular;19;nov;353;2;-1;0;nonexistent;no;12613
43;blue-collar;married;primary;no;12618;yes;no;cellular;19;nov;25;1;-1;0;nonexistent;no;12614
34;housemaid;married;tertiary;no;4958;yes;no;cellular;19;nov;175;1;183;1;failure;no;12615
39;entrepreneur;married;tertiary;no;5848;yes;no;cellular;19;nov;55;1;-1;0;nonexistent;no;12616
53;technician;married;primary;no;6839;yes;no;cellular;19;nov;77;1;-1;0;nonexistent;no;12617
30;admin.;married;secondary;no;2074;no;no;cellular;19;nov;98;1;-1;0;nonexistent;no;12618
50;management;divorced;secondary;no;2;no;no;cellular;19;nov;208;1;-1;0;nonexistent;no;12619
44;blue-collar;married;primary;no;612;yes;yes;cellular;19;nov;131;1;-1;0;nonexistent;no;12620
30;technician;married;secondary;no;2278;no;yes;telephone;19;nov;47;1;-1;0;nonexistent;no;12621
53;technician;married;secondary;no;2052;yes;no;cellular;19;nov;286;1;-1;0;nonexistent;no;12622
50;self-employed;married;tertiary;no;4012;no;no;cellular;19;nov;690;3;-1;0;nonexistent;no;12623
46;entrepreneur;single;tertiary;no;1410;yes;no;cellular;19;nov;93;1;189;8;failure;no;12624
33;management;single;tertiary;no;1998;no;no;cellular;19;nov;570;1;-1;0;nonexistent;no;12625
59;management;married;tertiary;no;1881;no;no;cellular;19;nov;456;2;-1;0;nonexistent;no;12626
32;self-employed;single;tertiary;no;1249;yes;no;cellular;19;nov;472;1;-1;0;nonexistent;yes;12627
32;management;married;tertiary;no;6449;no;no;telephone;19;nov;385;1;-1;0;nonexistent;no;12628
44;technician;married;primary;no;7800;yes;no;cellular;19;nov;250;1;-1;0;nonexistent;no;12629
57;management;married;tertiary;no;1172;no;no;cellular;19;nov;164;3;-1;0;nonexistent;no;12630
36;self-employed;married;tertiary;no;16430;yes;no;cellular;19;nov;234;1;166;3;failure;no;12631
31;self-employed;single;secondary;no;203;no;yes;cellular;19;nov;177;1;-1;0;nonexistent;no;12632
47;admin.;married;secondary;no;2524;yes;no;cellular;19;nov;50;1;-1;0;nonexistent;no;12633
33;housemaid;married;primary;no;2293;yes;no;cellular;19;nov;457;2;-1;0;nonexistent;no;12634
48;management;married;secondary;no;0;no;no;cellular;19;nov;20;4;-1;0;nonexistent;no;12635
52;self-employed;divorced;secondary;no;1291;yes;no;cellular;19;nov;559;1;169;2;failure;no;12636
41;entrepreneur;divorced;tertiary;yes;0;yes;no;cellular;19;nov;21;10;-1;0;nonexistent;no;12637
41;management;married;tertiary;no;-608;yes;no;cellular;19;nov;12;6;-1;0;nonexistent;no;12638
34;admin.;married;secondary;no;131;no;no;cellular;19;nov;94;1;-1;0;nonexistent;no;12639
29;blue-collar;married;secondary;no;659;no;no;telephone;19;nov;401;1;-1;0;nonexistent;no;12640
47;management;single;tertiary;no;0;yes;no;cellular;19;nov;50;2;-1;0;nonexistent;no;12641
57;blue-collar;married;secondary;no;5935;yes;yes;cellular;19;nov;90;2;198;1;failure;no;12642
33;unemployed;married;secondary;yes;-108;yes;yes;cellular;19;nov;286;3;-1;0;nonexistent;no;12643
37;technician;married;secondary;no;332;yes;no;cellular;19;nov;342;2;-1;0;nonexistent;no;12644
54;unemployed;married;tertiary;no;1180;no;no;cellular;19;nov;394;2;-1;0;nonexistent;no;12645
41;blue-collar;married;secondary;no;1449;yes;no;cellular;19;nov;63;1;-1;0;nonexistent;no;12646
34;admin.;single;secondary;no;5057;yes;no;cellular;19;nov;73;1;-1;0;nonexistent;no;12647
32;technician;single;tertiary;no;550;no;no;cellular;19;nov;337;1;-1;0;nonexistent;yes;12648
35;admin.;married;secondary;no;3187;yes;no;cellular;19;nov;171;2;183;1;failure;no;12649
32;services;single;primary;no;-56;no;yes;cellular;19;nov;418;1;-1;0;nonexistent;no;12650
43;technician;married;primary;no;4844;yes;no;cellular;19;nov;434;1;-1;0;nonexistent;no;12651
46;technician;married;secondary;no;0;no;no;cellular;19;nov;54;1;-1;0;nonexistent;no;12652
37;technician;single;tertiary;no;3943;no;no;cellular;19;nov;37;1;-1;0;nonexistent;no;12653
59;management;married;primary;no;2769;yes;no;cellular;19;nov;104;1;131;2;failure;no;12654
52;management;married;tertiary;no;40;no;no;cellular;19;nov;1265;3;-1;0;nonexistent;yes;12655
33;blue-collar;married;primary;no;3512;yes;no;cellular;19;nov;251;1;183;2;failure;no;12656
41;management;married;tertiary;no;217;no;no;cellular;19;nov;328;1;-1;0;nonexistent;no;12657
49;blue-collar;married;primary;no;6429;no;no;cellular;19;nov;108;1;-1;0;nonexistent;no;12658
56;services;married;primary;no;444;yes;no;cellular;19;nov;88;1;166;1;failure;no;12659
51;unemployed;married;secondary;no;2439;no;no;cellular;19;nov;118;1;-1;0;nonexistent;no;12660
36;unemployed;single;tertiary;no;536;no;no;cellular;19;nov;520;1;-1;0;nonexistent;no;12661
42;management;single;tertiary;no;515;yes;no;cellular;19;nov;501;2;-1;0;nonexistent;no;12662
38;management;married;tertiary;no;5432;yes;yes;cellular;19;nov;408;1;183;1;failure;no;12663
52;services;divorced;secondary;no;3204;no;no;cellular;19;nov;77;1;-1;0;nonexistent;no;12664
56;self-employed;married;tertiary;yes;0;no;no;cellular;19;nov;122;1;-1;0;nonexistent;no;12665
48;self-employed;married;secondary;no;1175;yes;yes;cellular;19;nov;62;1;-1;0;nonexistent;no;12666
40;admin.;married;secondary;no;67;no;yes;cellular;19;nov;359;2;152;5;failure;no;12667
37;blue-collar;married;primary;no;3574;yes;no;cellular;19;nov;178;1;170;2;failure;no;12668
36;admin.;single;tertiary;no;2622;no;no;cellular;19;nov;640;1;127;5;failure;no;12669
30;entrepreneur;married;secondary;no;12737;no;yes;cellular;19;nov;589;2;-1;0;nonexistent;yes;12670
50;management;married;secondary;no;2910;no;no;telephone;19;nov;433;1;113;1;failure;no;12671
38;blue-collar;married;primary;no;2240;yes;no;cellular;19;nov;551;1;183;1;failure;no;12672
47;blue-collar;divorced;primary;no;551;yes;no;cellular;19;nov;662;2;-1;0;nonexistent;no;12673
32;technician;single;tertiary;yes;0;no;no;cellular;19;nov;122;2;-1;0;nonexistent;no;12674
41;technician;single;secondary;no;2004;yes;no;cellular;19;nov;254;1;-1;0;nonexistent;no;12675
32;admin.;married;secondary;no;269;yes;no;cellular;19;nov;236;1;-1;0;nonexistent;no;12676
52;admin.;married;primary;no;2390;no;yes;cellular;19;nov;216;2;-1;0;nonexistent;no;12677
31;admin.;married;secondary;no;8295;yes;no;cellular;19;nov;541;1;-1;0;nonexistent;no;12678
37;technician;married;secondary;no;5902;yes;no;cellular;19;nov;191;1;180;4;failure;no;12679
31;admin.;divorced;tertiary;no;-2;yes;no;cellular;19;nov;300;1;-1;0;nonexistent;no;12680
53;self-employed;married;tertiary;no;2580;yes;no;cellular;19;nov;138;5;-1;0;nonexistent;no;12681
57;blue-collar;single;primary;no;3495;no;yes;cellular;19;nov;362;3;-1;0;nonexistent;no;12682
34;admin.;married;tertiary;no;899;yes;no;telephone;19;nov;377;3;7;4;success;no;12683
44;management;single;tertiary;no;709;yes;no;cellular;19;nov;54;1;-1;0;nonexistent;no;12684
50;admin.;married;secondary;no;167;no;yes;cellular;19;nov;47;1;133;1;failure;no;12685
35;technician;married;secondary;no;0;yes;no;cellular;19;nov;644;4;-1;0;nonexistent;yes;12686
50;management;married;tertiary;no;5794;no;no;cellular;19;nov;625;1;-1;0;nonexistent;no;12687
56;admin.;divorced;secondary;no;-429;no;yes;cellular;19;nov;120;2;119;4;failure;no;12688
56;admin.;married;secondary;no;0;yes;no;telephone;19;nov;154;2;-1;0;nonexistent;no;12689
31;management;married;tertiary;no;5238;yes;yes;cellular;19;nov;156;2;-1;0;nonexistent;no;12690
40;technician;married;tertiary;no;1759;yes;no;cellular;19;nov;87;2;-1;0;nonexistent;no;12691
48;blue-collar;married;secondary;no;4770;yes;yes;cellular;19;nov;616;2;-1;0;nonexistent;no;12692
43;management;married;primary;no;8167;yes;no;telephone;19;nov;202;2;184;2;failure;no;12693
52;blue-collar;married;secondary;no;6933;no;no;cellular;19;nov;273;2;-1;0;nonexistent;no;12694
41;services;married;primary;no;4903;yes;no;cellular;19;nov;223;2;-1;0;nonexistent;no;12695
32;management;married;tertiary;no;913;yes;no;cellular;19;nov;278;3;-1;0;nonexistent;no;12696
33;admin.;divorced;secondary;no;1762;yes;no;cellular;19;nov;146;2;-1;0;nonexistent;no;12697
36;admin.;married;secondary;no;1207;yes;no;cellular;19;nov;1792;2;-1;0;nonexistent;yes;12698
59;management;married;tertiary;no;10114;no;no;cellular;19;nov;596;3;-1;0;nonexistent;no;12699
36;entrepreneur;married;secondary;no;227;no;no;cellular;19;nov;294;2;-1;0;nonexistent;no;12700
31;self-employed;single;tertiary;no;3361;no;no;cellular;19;nov;457;2;-1;0;nonexistent;no;12701
42;management;single;tertiary;no;3445;no;no;cellular;19;nov;1662;3;-1;0;nonexistent;no;12702
56;blue-collar;divorced;primary;no;7396;yes;no;cellular;19;nov;115;2;-1;0;nonexistent;no;12703
37;management;single;tertiary;no;5340;yes;no;cellular;19;nov;101;2;104;4;failure;no;12704
32;management;single;tertiary;no;2515;no;yes;cellular;19;nov;223;2;-1;0;nonexistent;no;12705
40;management;married;tertiary;no;12212;no;no;cellular;19;nov;100;3;-1;0;nonexistent;no;12706
53;blue-collar;single;secondary;no;2430;yes;yes;cellular;19;nov;73;2;145;3;failure;no;12707
33;technician;married;secondary;no;0;yes;yes;cellular;19;nov;163;2;-1;0;nonexistent;no;12708
40;housemaid;married;secondary;no;0;no;no;cellular;19;nov;107;3;-1;0;nonexistent;no;12709
37;services;married;primary;yes;-483;yes;yes;cellular;19;nov;70;3;-1;0;nonexistent;no;12710
30;management;single;tertiary;no;19358;no;no;cellular;19;nov;258;2;-1;0;nonexistent;no;12711
48;management;married;tertiary;no;879;no;no;cellular;19;nov;136;3;-1;0;nonexistent;no;12712
47;management;divorced;tertiary;no;6333;yes;no;telephone;19;nov;498;4;-1;0;nonexistent;no;12713
56;management;married;tertiary;no;3610;yes;no;cellular;19;nov;162;4;-1;0;nonexistent;no;12714
51;unemployed;divorced;secondary;no;-56;yes;no;cellular;19;nov;544;3;-1;0;nonexistent;no;12715
49;unemployed;married;primary;no;126;yes;no;cellular;19;nov;184;2;-1;0;nonexistent;no;12716
35;management;married;tertiary;no;376;no;no;cellular;19;nov;223;4;-1;0;nonexistent;no;12717
34;technician;married;secondary;no;7171;yes;no;cellular;19;nov;523;2;-1;0;nonexistent;no;12718
42;entrepreneur;divorced;secondary;no;3780;yes;no;cellular;19;nov;104;3;-1;0;nonexistent;no;12719
30;blue-collar;married;secondary;no;913;yes;yes;cellular;19;nov;433;2;-1;0;nonexistent;no;12720
30;blue-collar;married;secondary;no;631;yes;no;cellular;19;nov;174;2;-1;0;nonexistent;no;12721
40;admin.;single;secondary;no;664;no;no;cellular;19;nov;188;2;121;2;success;no;12722
44;entrepreneur;married;secondary;no;6649;yes;no;cellular;19;nov;354;2;-1;0;nonexistent;no;12723
32;technician;married;tertiary;no;0;yes;no;cellular;19;nov;231;4;-1;0;nonexistent;no;12724
43;admin.;married;secondary;no;388;yes;no;cellular;19;nov;111;2;-1;0;nonexistent;no;12725
50;management;married;tertiary;no;-470;yes;no;cellular;19;nov;130;2;160;1;failure;no;12726
50;management;married;tertiary;no;1597;no;no;cellular;19;nov;374;2;-1;0;nonexistent;no;12727
57;management;married;tertiary;no;12048;no;no;telephone;19;nov;95;3;-1;0;nonexistent;no;12728
30;management;married;tertiary;no;2451;yes;no;cellular;19;nov;191;2;175;1;failure;no;12729
58;retired;divorced;primary;no;2538;yes;no;cellular;19;nov;680;2;111;6;failure;yes;12730
33;admin.;married;secondary;no;581;yes;no;cellular;19;nov;193;2;-1;0;nonexistent;no;12731
44;unemployed;married;secondary;no;1543;no;no;cellular;19;nov;363;2;-1;0;nonexistent;no;12732
43;self-employed;divorced;secondary;no;347;no;no;cellular;19;nov;1468;3;-1;0;nonexistent;yes;12733
32;technician;married;secondary;no;1119;no;no;cellular;19;nov;371;2;-1;0;nonexistent;no;12734
54;retired;married;secondary;no;2626;no;no;cellular;19;nov;221;2;190;2;failure;no;12735
35;management;single;tertiary;no;1902;no;no;cellular;19;nov;188;5;-1;0;nonexistent;no;12736
53;management;married;tertiary;no;1014;no;yes;cellular;19;nov;59;2;-1;0;nonexistent;no;12737
46;services;divorced;secondary;no;15;no;no;cellular;19;nov;314;3;-1;0;nonexistent;no;12738
56;technician;single;secondary;no;751;yes;no;cellular;19;nov;85;5;-1;0;nonexistent;no;12739
31;student;single;secondary;no;93;no;no;cellular;19;nov;584;2;-1;0;nonexistent;no;12740
42;management;divorced;tertiary;no;16;no;no;cellular;19;nov;140;3;-1;0;nonexistent;no;12741
47;blue-collar;married;secondary;no;3696;yes;no;cellular;19;nov;635;3;170;2;failure;no;12742
42;management;married;tertiary;no;3713;no;no;cellular;19;nov;709;2;-1;0;nonexistent;yes;12743
37;management;single;tertiary;no;6964;no;no;cellular;19;nov;223;3;-1;0;nonexistent;no;12744
39;management;married;tertiary;no;12855;yes;no;cellular;19;nov;108;4;173;1;failure;no;12745
39;self-employed;divorced;tertiary;no;155;no;no;cellular;19;nov;449;2;-1;0;nonexistent;no;12746
40;blue-collar;married;secondary;no;0;yes;yes;cellular;19;nov;53;2;-1;0;nonexistent;no;12747
54;management;married;tertiary;no;17008;no;no;cellular;19;nov;151;2;-1;0;nonexistent;no;12748
39;management;single;tertiary;no;633;no;no;cellular;19;nov;105;2;133;3;failure;no;12749
42;services;single;secondary;no;838;yes;no;cellular;19;nov;266;2;-1;0;nonexistent;no;12750
52;admin.;married;secondary;no;1648;yes;no;cellular;19;nov;172;3;-1;0;nonexistent;no;12751
34;unemployed;single;secondary;no;9895;no;no;cellular;19;nov;356;2;-1;0;nonexistent;no;12752
42;technician;single;secondary;no;2036;yes;no;cellular;19;nov;259;2;-1;0;nonexistent;no;12753
50;blue-collar;married;tertiary;no;1784;no;no;cellular;19;nov;1184;3;160;1;failure;no;12754
43;admin.;single;secondary;no;733;yes;no;cellular;19;nov;1102;3;-1;0;nonexistent;yes;12755
59;retired;divorced;secondary;no;21;yes;no;telephone;19;nov;121;2;-1;0;nonexistent;no;12756
39;management;divorced;tertiary;no;1315;yes;no;cellular;19;nov;1337;4;126;1;failure;no;12757
54;management;married;tertiary;no;0;no;yes;cellular;19;nov;307;3;-1;0;nonexistent;no;12758
33;management;single;tertiary;no;923;yes;no;cellular;19;nov;1307;3;173;6;failure;no;12759
45;management;married;tertiary;no;7154;yes;no;cellular;19;nov;93;3;111;3;failure;no;12760
55;entrepreneur;divorced;tertiary;no;372;yes;no;cellular;19;nov;225;5;-1;0;nonexistent;no;12761
46;management;married;tertiary;no;1388;no;no;cellular;19;nov;515;5;-1;0;nonexistent;no;12762
56;entrepreneur;married;secondary;no;196;no;no;cellular;19;nov;312;3;-1;0;nonexistent;no;12763
59;entrepreneur;married;primary;no;0;no;no;telephone;19;nov;207;2;153;1;failure;no;12764
56;management;divorced;tertiary;no;382;no;no;cellular;19;nov;117;2;-1;0;nonexistent;no;12765
53;management;married;tertiary;no;2578;no;no;cellular;19;nov;299;4;107;2;failure;no;12766
37;management;married;secondary;no;510;yes;no;cellular;19;nov;67;2;90;6;failure;no;12767
33;services;single;secondary;no;3910;yes;no;cellular;19;nov;676;2;-1;0;nonexistent;no;12768
54;self-employed;married;primary;no;277;yes;no;cellular;19;nov;300;5;170;3;failure;no;12769
36;blue-collar;married;secondary;no;0;yes;no;telephone;19;nov;52;2;-1;0;nonexistent;no;12770
57;retired;divorced;tertiary;no;3875;no;no;cellular;19;nov;130;2;-1;0;nonexistent;no;12771
44;technician;married;secondary;yes;16486;yes;yes;cellular;19;nov;275;3;-1;0;nonexistent;no;12772
32;blue-collar;married;secondary;no;0;yes;no;cellular;19;nov;188;2;-1;0;nonexistent;no;12773
35;self-employed;single;secondary;no;951;yes;no;cellular;19;nov;220;2;-1;0;nonexistent;no;12774
32;admin.;single;secondary;no;375;yes;no;cellular;19;nov;143;3;-1;0;nonexistent;no;12775
57;unemployed;married;secondary;no;839;no;no;telephone;19;nov;46;2;-1;0;nonexistent;no;12776
39;management;divorced;tertiary;no;4692;yes;no;telephone;19;nov;214;2;174;2;success;no;12777
32;management;single;tertiary;no;586;yes;no;cellular;19;nov;158;4;-1;0;nonexistent;no;12778
34;services;married;secondary;no;2048;yes;no;cellular;19;nov;307;2;-1;0;nonexistent;no;12779
49;technician;single;secondary;no;3972;no;no;cellular;19;nov;37;2;-1;0;nonexistent;no;12780
39;housemaid;married;secondary;no;4136;yes;no;cellular;19;nov;194;2;170;3;failure;no;12781
33;admin.;single;secondary;no;0;yes;no;cellular;19;nov;85;2;-1;0;nonexistent;no;12782
36;technician;married;secondary;no;4613;no;no;cellular;19;nov;207;2;-1;0;nonexistent;no;12783
32;services;single;secondary;no;80;yes;no;telephone;19;nov;475;2;-1;0;nonexistent;no;12784
31;services;married;secondary;no;395;no;no;telephone;19;nov;196;3;117;3;failure;no;12785
50;self-employed;single;secondary;no;0;yes;no;telephone;19;nov;590;2;-1;0;nonexistent;no;12786
37;blue-collar;single;secondary;no;0;no;no;cellular;19;nov;228;3;-1;0;nonexistent;no;12787
45;unemployed;married;tertiary;no;1148;no;no;cellular;19;nov;782;2;-1;0;nonexistent;no;12788
59;retired;married;secondary;no;17769;no;no;cellular;19;nov;322;3;-1;0;nonexistent;no;12789
33;management;married;tertiary;no;621;no;no;cellular;19;nov;1435;3;99;5;failure;no;12790
47;technician;divorced;primary;no;3524;yes;no;cellular;19;nov;332;4;-1;0;nonexistent;no;12791
31;services;married;secondary;no;283;yes;no;cellular;19;nov;214;2;-1;0;nonexistent;no;12792
31;self-employed;single;tertiary;no;217;no;no;cellular;19;nov;501;4;-1;0;nonexistent;no;12793
